date,trip_count,avg_fare,total_fare,avg_total_amount,total_revenue,avg_distance,avg_duration,avg_tip,avg_passengers,source_file
2014-01-30,492770,12.27877870000203,6050613.78,14.978673336444995,7381040.86,2.7307442417354952,13.542413905067272,1.5830173711873694,1.6569129614221645,2014-01
2014-01-31,523415,12.212018283771004,6391953.55,14.821397017662848,7757741.52,2.751388095488284,13.262526675773527,1.503458765988747,1.6915010078045145,2014-01
2014-02-01,530563,11.617571768102941,6163853.73,13.802138426539354,7322903.97,2.684023989611036,12.054307311290083,1.3225509694418947,1.7677976036776029,2014-02
2014-02-02,461232,11.747352915669339,5418255.08,14.04220316456794,6476713.45,2.9567600686856075,10.825213233253548,1.3765034949873383,1.7460085163215042,2014-02
2014-02-03,379806,11.908369562355519,4522870.21,14.555829239137877,5528391.28,2.896097428687277,11.933406704124387,1.4787771388550999,1.6772536505479112,2014-02
2014-02-04,451713,12.032374162355302,5435179.83,14.719884705554191,6649163.28,2.765689984569849,13.017386334538378,1.5495193408203882,1.6525957853769981,2014-02
2014-02-05,411504,11.513858553015279,4737998.85,14.075105248065633,5791962.11,2.5776827928768618,12.676401363453737,1.4872761868657411,1.6699473152144328,2014-02
2014-02-06,475728,12.769345487337302,6074735.19,15.552700913126829,7398855.3,2.822991057915447,14.640646791163578,1.6443340942723574,1.6619854202401372,2014-02
2014-02-07,508995,12.545149972003655,6385418.61,15.210995550054518,7742320.68,2.7712666332675178,14.26767460060184,1.550633483629505,1.6907553119382313,2014-02
2014-02-08,546811,11.41930209889706,6244200.0,13.567181859911377,7418684.28,2.627644944962702,11.950993853452108,1.3068451622224133,1.76218291146301,2014-02
2014-02-09,463538,11.788548684250268,5464440.28,14.09480206585005,6533476.36,2.9390959964447356,11.353927258031344,1.3892701569234884,1.7409834792401055,2014-02
2014-02-10,433275,12.0487563095032,5220424.89,14.711552524378282,6374147.92,2.797296382205297,12.736298886388553,1.5191212740176563,1.6493774161906412,2014-02
2014-02-11,486546,12.015065255905917,5845881.94,14.615132546562915,7110934.28,2.63414289707448,13.444557554681367,1.5302532751271205,1.660213011719344,2014-02
2014-02-12,478923,12.404925342904809,5941004.06,15.096015455511637,7229829.01,2.7206666624906304,13.958341215602509,1.5876270089346303,1.6450849092651638,2014-02
2014-02-13,323988,11.064836568021038,3584874.27,13.596745589342815,4405182.41,2.6414903329752955,11.276182296875193,1.4126635245749843,1.694933145672062,2014-02
2014-02-14,469050,12.630074682869632,5924136.53,15.335386014284191,7193062.81,2.8858041786589914,14.153521088725437,1.5280114699925382,1.7070120456241338,2014-02
2014-02-15,488364,11.45699566307099,5595184.23,13.586617072511487,6635214.66,2.7459673522208847,11.665013664670887,1.2517833828865352,1.7855963994069997,2014-02
2014-02-16,454457,11.592860600672891,5268456.65,13.781917101067869,6263288.7,2.8711862508444144,11.133384933374701,1.2825169157918133,1.7769910024490765,2014-02
2014-02-17,389139,11.93942637463734,4646096.44,14.290780004060245,5561099.84,3.0171810073007332,11.277894317112052,1.3912788746437648,1.7102243671284554,2014-02
2014-02-18,416877,12.025259872816202,5013054.26,14.668224752145118,6114845.53,2.820612842637037,12.628634145483359,1.5011242164955132,1.6703272188199396,2014-02
2014-02-19,443201,12.686271759314623,5622568.33,15.39365218038768,6822482.04,2.7850513198300546,14.431320928126665,1.5819701895979477,1.665700212770278,2014-02
2014-02-20,462953,12.6672965938227,5864362.96,15.374259158057082,7117559.4,2.854522078915138,14.26696622911325,1.5721705875110432,1.6694113657325906,2014-02
2014-02-21,500257,12.116782713685167,6061505.37,14.698474723991868,7353014.87,2.7655344353002556,13.245991060594854,1.4809588871320143,1.6926799624992754,2014-02
2014-02-22,518629,11.883858345753902,6163313.57,14.105263878417906,7315398.9,2.810974839432427,12.380490678307615,1.3343648156967698,1.7679593697999918,2014-02
2014-02-23,439312,12.448182817678552,5468636.09,14.843730879192918,6521029.1,3.148119172706414,11.962973202037125,1.4283539033761883,1.743442018428816,2014-02
2014-02-24,436681,11.977176657560097,5230205.48,14.62710974372597,6387380.91,2.8674439922964363,12.327227236052558,1.493955931217525,1.6524259127372154,2014-02
2014-02-25,469439,11.787163273609563,5533354.14,14.390335975494153,6755384.93,2.7129408080709103,12.505457791108109,1.5017163465327763,1.6597151067550842,2014-02
2014-02-26,489992,11.857195995036653,5809931.18,14.502321058302993,7106021.3,2.7288292461917747,12.512093360707931,1.5259843426015118,1.6542188443892962,2014-02
2014-02-27,509284,12.159898288577688,6192841.64,14.84977872856795,7562754.71,2.77849359100227,13.179635952958794,1.5588915418509124,1.6657483840057807,2014-02
2014-02-28,541146,12.163922398021976,6582457.95,14.782156645341553,7999304.94,2.776687677632284,13.320744186103813,1.4945376109220063,1.6823223307573187,2014-02
2014-03-01,551737,11.802271843287652,6511750.06,13.999830480826915,7724224.47,2.778437733920328,12.241472386299995,1.3273165656825625,1.7595974168852189,2014-03
2014-03-02,459150,12.21398449308505,5608050.98,14.57225307633671,6690850.0,3.123995622345639,11.323805364986026,1.4097801372100622,1.7325928345856474,2014-03
2014-03-03,461306,11.227475536845391,5179301.83,13.712024556368224,6325439.2,2.7338326620507862,10.80201944768404,1.3835168846709127,1.6596554131097363,2014-03
2014-03-04,496497,11.788671935580679,5853040.25,14.379437478977719,7139347.57,2.721714229894642,12.418425220427649,1.4869860845080636,1.6582416409364005,2014-03
2014-03-05,505504,12.06571692805596,6099268.17,14.723193585016142,7442633.25,2.784186119199848,12.806177168396953,1.533130202728366,1.661140169019434,2014-03
2014-03-06,527964,12.317490245547045,6503191.42,15.00726034350827,7923293.2,2.807004435908509,13.4200015531362,1.5586488662105749,1.6742448348751051,2014-03
2014-03-07,543952,12.281679247433598,6680643.99,14.891880846104069,8100468.37,2.8086306328499573,13.3382600241688,1.4894835757566842,1.687538606347619,2014-03
2014-03-08,548326,11.9122836050087,6531814.82,14.109514048212196,7736613.4,2.797928130345816,12.38077390700666,1.3121648982539584,1.7653768013918727,2014-03
2014-03-09,470192,12.530675404940961,5891823.33,14.91168188739919,7011353.53,3.142558188995134,12.826034683703678,1.402170453772076,1.7483602443257222,2014-03
2014-03-10,439512,12.248511735743278,5383367.89,14.912261098673074,6554117.7,2.942901058446641,12.471191078590195,1.4965169324159522,1.6628487959373124,2014-03
2014-03-11,454230,12.299595271118156,5586845.16,14.954692754771811,6792870.09,2.8322957972833147,13.107431183908298,1.5311829469651939,1.6586376945600247,2014-03
2014-03-12,478939,12.25321661004846,5868543.31,14.944420354157836,7157465.74,2.8248186094680117,13.14092727187944,1.55650164217155,1.6636753323492135,2014-03
2014-03-13,546141,11.871757659651994,6483653.6,14.502048079159046,7920163.04,2.7377807013207214,12.469389803487866,1.511366918066946,1.6650297267555447,2014-03
2014-03-14,535839,12.335315439898924,6609743.09,14.994792484309654,8034794.61,2.8812221394859274,13.080652117520374,1.5121614701430839,1.6849016215691655,2014-03
2014-03-15,544641,11.940225194210498,6503136.19,14.169116353708223,7717081.7,2.8450648959589895,12.15262757180112,1.3238820617617844,1.7673605182129146,2014-03
2014-03-16,481735,12.376674540982075,5962277.31,14.749982168619677,7105582.66,3.1366504613532338,11.652769814662971,1.4034177504229504,1.7414159236924864,2014-03
2014-03-17,430488,12.466120542268309,5366515.3,15.163803520655629,6527835.45,2.9885432346546246,12.544970552798993,1.504193682518444,1.6715796956012712,2014-03
2014-03-18,467315,12.082941998437885,5646540.04,14.723754598076244,6880631.38,2.831817681863411,12.588109091298161,1.5082038881696502,1.6557482640189165,2014-03
2014-03-19,486762,12.129825808095125,5904338.27,14.790461745164988,7199434.74,2.768678265764378,13.127578535985418,1.5314325070568369,1.6615368496308258,2014-03
2014-03-20,496930,12.602164308856377,6262393.51,15.381380435876281,7643469.38,2.9614275853741976,13.315719819692916,1.5998708067534664,1.6669510796289215,2014-03
2014-03-21,513358,12.535095781111817,6434991.7,15.229955138519317,7818419.31,2.928143829452351,13.317469647562389,1.5258198372286007,1.6904791587936683,2014-03
2014-03-22,531371,11.996119660275024,6374390.1,14.234217825210633,7563650.56,2.8789370138754276,12.173481051845132,1.3244939411446994,1.7617295637134882,2014-03
2014-03-23,477613,12.559220896416136,5998447.17,15.003472811669699,7165853.66,3.1995035311015405,11.812545826851448,1.4374080060634866,1.7443536922152454,2014-03
2014-03-24,440723,12.142718759855965,5351575.44,14.816857277700505,6530129.79,2.9751857742845282,12.017270825439109,1.4939914186461791,1.652489205237757,2014-03
2014-03-25,458947,11.950030395666602,5484430.6,14.595734060795692,6698668.36,2.8250162437057003,12.137227501214738,1.510544049748664,1.6580868814917626,2014-03
2014-03-26,499739,11.921390305739596,5957583.67,14.574624534006752,7283508.29,2.767417231794997,12.384930600440097,1.5182009208806997,1.6638725414666455,2014-03
2014-03-27,504890,12.49506740081998,6308634.58,15.234558339440275,7691776.16,2.8965972984214385,13.27108347032687,1.5803004812929549,1.6736596090237477,2014-03
2014-03-28,519251,12.406716982730895,6442200.2,15.05797103905433,7818866.52,2.89304143853358,13.205710468861238,1.5037355151940006,1.6961508018280176,2014-03
2014-03-29,571394,11.580383570706028,6616961.69,13.74912652215459,7856168.4,2.698836582113218,12.086300579518396,1.2926182459038773,1.768951021536803,2014-03
2014-03-30,459689,12.551157630484958,5769629.1,14.989259042526578,6890397.5,3.1672323679705188,12.128172380312197,1.4466488212682924,1.7429261957540858,2014-03
2014-03-31,429805,12.477016740149603,5362684.18,15.210251974732726,6537442.35,3.0405159781761495,12.63930960939651,1.5370185316597063,1.6516536568909157,2014-03
2014-04-01,459868,12.128033631389878,5577294.57,14.756845399114528,6786200.9799999995,2.823957374724921,12.76716391080339,1.5071945645272122,1.655962145659189,2014-04
2014-04-02,481049,12.338035813399467,5935199.79,15.010139507617726,7220612.6,2.7963070498015794,13.377815842738128,1.5558560146679443,1.6588455645890543,2014-04
2014-04-03,496985,12.666001146915903,6294812.58,15.400797931527107,7653965.56,2.888081149330463,13.845098678363867,1.5805763151805385,1.664474782941135,2014-04
2014-04-04,541517,12.283603451045858,6651780.09,14.898344003974021,8067706.55,2.785144104432548,13.614292410641463,1.4887238258448028,1.692258968785837,2014-04
2014-04-05,539936,12.026882778699699,6493746.98,14.246511975493393,7692204.69,2.798267109435192,12.650051641922992,1.327340462573342,1.7576360902032833,2014-04
2014-04-06,472045,12.680385937781356,5985712.78,15.127742418625342,7140975.17,3.2216437839612753,12.195920657281967,1.4406648730523572,1.7394104375642152,2014-04
2014-04-07,457913,12.13193285624125,5555369.77,14.794841509194978,6774750.26,2.8895106057264153,12.6001022392172,1.4871720392301595,1.6502217670168788,2014-04
2014-04-08,464310,12.27531853718421,5699553.15,14.94723096638022,6940148.81,2.8467444379832436,13.03520180482867,1.5388488294458444,1.657489608235877,2014-04
2014-04-09,481826,12.452967606563366,6000163.57,15.172862755434533,7310679.77,2.876844026681831,13.40735766991957,1.567227961961372,1.6586340297119706,2014-04
2014-04-10,495667,12.88050424982902,6384440.9,15.65958556853694,7761939.8,2.950383584140159,14.215706680762151,1.6139538238373747,1.6671515352040784,2014-04
2014-04-11,502701,12.815973013779564,6442602.45,15.502770871750801,7793258.42,2.943679423752887,14.032297926600505,1.5331799618461073,1.6918366981565582,2014-04
2014-04-12,537135,12.058837350014429,6477223.6,14.256254368082512,7657533.19,2.849284258147393,12.525749113351392,1.298754149329312,1.7672093607752242,2014-04
2014-04-13,468934,12.60707775507854,5911887.4,14.97385229051423,7021748.45,3.19490301407021,12.021931622218336,1.3819807904737127,1.7436718173559604,2014-04
2014-04-14,416686,12.470415492721138,5196247.55,15.050080972242888,6271158.04,3.020124602218457,12.616678186132164,1.4169412939239618,1.6860129689982384,2014-04
2014-04-15,478792,11.821532878577754,5660055.37,14.33677945746796,6864335.31,2.7342621221741386,12.523509443209857,1.4049781324667079,1.6919977777406472,2014-04
2014-04-16,492578,12.316776571426251,6066973.17,14.919653293488542,7349092.9799999995,2.8472673566419937,13.050420948560431,1.4743327554214765,1.6824969852490368,2014-04
2014-04-17,505298,12.83345993849174,6484721.64,15.49951151597671,7831872.17,2.917936959972135,14.110145795154542,1.5229822006024167,1.6965374887690037,2014-04
2014-04-18,511846,12.019445575426984,6152105.14,14.505657248469266,7424662.64,2.8552916697600454,12.321129206831742,1.3521652215705504,1.747791327860333,2014-04
2014-04-19,481027,11.782513892151583,5667707.31,13.846074690194104,6660335.77,2.8246780326260272,11.803693832847914,1.1899803753219673,1.78610556164207,2014-04
2014-04-20,426337,12.569897733483137,5359012.49,14.87491235806416,6341725.51,3.2417347309757303,11.727460748969321,1.317457621552903,1.7770097364291628,2014-04
2014-04-21,418800,12.491849068767907,5231586.39,15.16443818051576,6350866.71,3.117706494746896,12.188446076090417,1.4604349570200574,1.6773734479465139,2014-04
2014-04-22,460716,12.339768034971653,5685128.57,14.98662813967824,6904579.37,2.9284286632111756,12.715179995195882,1.4995324017399003,1.67280276786567,2014-04
2014-04-23,498668,12.51202683950043,6239347.4,15.18527236558191,7572409.4,2.8664694345737045,13.458654990227298,1.5385106924847796,1.6737849631418098,2014-04
2014-04-24,502109,13.118055262901084,6586693.61,15.892385497969565,7979709.79,2.967990874491395,14.709755418312225,1.6153414298488973,1.6792270204278354,2014-04
2014-04-25,523126,12.800178350913546,6696106.1,15.478468686320314,8097189.41,2.9358592576167117,14.050162516614861,1.524180560706216,1.6975623463563272,2014-04
2014-04-26,536953,12.277156604023071,6592256.07,14.519737556173444,7796416.64,2.851014688436418,13.13548116253502,1.3462841068026439,1.7703709635666436,2014-04
2014-04-27,470056,13.01559320591589,6118057.68,15.489117785965927,7280752.75,3.2805748251272187,12.760107625474413,1.4690553253229404,1.7429582858212638,2014-04
2014-04-28,433413,12.622323557438287,5470679.12,15.358441002000403,6656547.99,3.0774375018746554,12.873097176749814,1.5370488656316261,1.6587942678230694,2014-04
2014-04-29,480401,12.168252584819765,5845640.71,14.784725344035504,7102596.84,2.7667312307842824,13.273321870687196,1.508560681597249,1.6570802308904435,2014-04
2014-04-30,494358,12.713758672864603,6285148.31,15.399249551944138,7612742.21,2.763702802422536,14.895650621614296,1.5748256931211795,1.6665109090982648,2014-04
2014-05-01,489362,13.179856609217717,6449720.99,16.004937020038337,7832207.99,3.0268446262684883,14.758904757623192,1.6378982838880012,1.6671502895606933,2014-05
2014-05-02,513611,13.214367118305487,6787044.31,15.959729970736609,8197092.87,3.080096064920728,14.612791133107871,1.5637499391562877,1.6890195108749617,2014-05
2014-05-03,540743,12.32536482210588,6664854.75,14.564616000576985,7875714.15,2.905086353406332,13.010324374672132,1.3340168989704906,1.7623547600246328,2014-05
2014-05-04,472518,12.839149598533812,6066729.29,15.301309219966225,7230144.03,3.287642460181411,12.2517346781851,1.4400491198218903,1.739171841072721,2014-05
2014-05-05,458324,12.831963349071835,5881196.77,15.572987515382131,7137473.93,3.066677066878453,13.497259798744992,1.5439966922962796,1.6575348443459212,2014-05
2014-05-06,480150,12.623489117983963,6061168.3,15.344994480891387,7367899.1,2.918988191190253,13.604574750945885,1.5612537123815473,1.6620368634801626,2014-05
2014-05-07,481481,13.003226918611535,6260806.7,15.79228376612992,7603684.58,2.9588252495944802,14.380323245707862,1.6222221437606053,1.657677042292427,2014-05
2014-05-08,504862,13.016773732227817,6571674.42,15.825808022786424,7989849.09,2.948283649789447,14.620655974635973,1.6251658473008466,1.6669367074566912,2014-05
2014-05-09,520575,12.8077636459684,6667401.56,15.526442357009076,8082677.7299999995,2.9561753061518514,14.074799500552274,1.54963778514143,1.6876549968784518,2014-05
2014-05-10,524171,12.178563102498993,6383649.6,14.433239095638637,7565485.37,2.9180222103092315,12.568067608980021,1.340068107545057,1.7628922622579273,2014-05
2014-05-11,450771,13.110838607630038,5909985.83,15.596865681243914,7030614.74,3.331299351555446,13.025305125366685,1.451397561067593,1.7457068001268936,2014-05
2014-05-12,434572,12.935432724611802,5621376.87,15.731225527645591,6836350.14,3.111110679012914,13.47421984542646,1.5771167493533869,1.6524718573677089,2014-05
2014-05-13,470124,12.655822995635194,5949806.13,15.380377134543227,7230684.42,2.898988011673516,13.754077895760833,1.5751093328568633,1.6594366592643643,2014-05
2014-05-14,463565,13.371107223366735,6198377.32,16.22613506196542,7521868.3,3.011594490524522,14.984365011738735,1.6829677822959024,1.6620862230755127,2014-05
2014-05-15,491627,13.352042056274371,6564224.38,16.203599273432907,7966126.9,3.0217098735423398,15.114368549055822,1.6680626979396982,1.6670056770681838,2014-05
2014-05-16,512439,13.045756841302087,6685154.59,15.776274288256747,8084378.22,2.9982827614603886,14.627806203925411,1.5662516319015531,1.692589752146109,2014-05
2014-05-17,503498,13.127555342821621,6609697.86,15.519007682254944,7813789.33,3.0707065172056294,14.05916693479087,1.4452148568613978,1.7735840062919812,2014-05
2014-05-18,470502,13.327184900382996,6270467.15,15.859949245699275,7462137.84,3.3604828247276313,13.13371721409615,1.4958479666398867,1.7528873416053492,2014-05
2014-05-19,449870,12.978663436103764,5838711.32,15.745109253784426,7083252.3,3.1307272545402007,13.554378450070761,1.554212216862649,1.6769511192122168,2014-05
2014-05-20,469136,13.156682774291465,6172273.53,15.92757605470482,7472199.32,3.0206698697179495,14.6134148022464,1.5993706089492172,1.68009276627673,2014-05
2014-05-21,480713,13.220992941734465,6355503.18,16.028660219299248,7705185.34,3.0331433516464084,14.645308982005202,1.630361275854824,1.6790371801885948,2014-05
2014-05-22,485830,13.345106703991108,6483453.19,16.14158386678468,7842065.69,3.0169118210073482,15.079060096467215,1.6286216577815285,1.6829323014223083,2014-05
2014-05-23,492412,12.974397537021844,6388749.04,15.680785805382484,7721407.1,3.0485204462929416,14.070540895293643,1.5120755789867022,1.7076777170337034,2014-05
2014-05-24,410494,12.41506791816689,5096310.89,14.613194175797942,5998628.53,3.0968919886770574,11.982399620944522,1.2513463534180767,1.7801429497142467,2014-05
2014-05-25,375477,12.618059854531701,4737791.26,14.801466694364766,5557610.31,3.218199490248404,11.886537568657113,1.2317508129659074,1.7901975354016357,2014-05
2014-05-26,333629,13.292229542395894,4434673.25,15.811067413204489,5275030.61,3.5936867898174314,11.605752747313133,1.4392198519912838,1.7560523815375761,2014-05
2014-05-27,430199,12.883643825299455,5542530.69,15.592089498115987,6707701.31,3.040227545856685,13.736848450755735,1.5280970202162256,1.66805129719037,2014-05
2014-05-28,469645,13.05078344281319,6129235.19,15.773570100820834,7407978.33,2.9399076110679343,14.565367209984847,1.5762040264455066,1.6709003609109008,2014-05
2014-05-29,486722,13.041049592991483,6347365.74,15.795412206557337,7687974.62,2.9451032416862195,14.564936726372208,1.5921881484707903,1.6720324949355074,2014-05
2014-05-30,500813,12.885979517304861,6453466.06,15.574603454782524,7799963.88,2.9464489340332616,14.154363937570844,1.5282903598748436,1.6888738910531476,2014-05
2014-05-31,508872,12.373652922542407,6296605.51,14.646849639988051,7453371.67,2.961282326400352,12.766268531182693,1.3477603601691586,1.7623469163168735,2014-05
2014-06-01,430569,13.741969997840068,5916866.28,16.357071549507744,7042847.94,3.4416521393783572,13.993580974632794,1.5340729592701752,1.7508436510756695,2014-06
2014-06-02,425227,12.901930380714301,5486249.15,15.676325468514463,6665996.85,3.1008667370604406,13.394975076057415,1.561973298967375,1.6557815002339926,2014-06
2014-06-03,458121,12.605956963335014,5775053.61,15.29432027783053,7006649.3,2.8657089720837945,13.753027220610566,1.5482347240139613,1.6669962739101678,2014-06
2014-06-04,479526,12.76051540479557,6118998.91,15.521374169492374,7442902.47,2.9051099627548873,13.854180656175751,1.6056446365786214,1.6614177333450115,2014-06
2014-06-05,498407,13.02310766100797,6490808.02,15.82520070946034,7887390.81,2.9560823985216897,14.448915678685626,1.6295806038037186,1.671549556888246,2014-06
2014-06-06,491802,13.254934201162257,6518803.15,15.986066323439108,7861979.39,3.0030640582998847,14.90340394440581,1.5569656691107396,1.6969674787821114,2014-06
2014-06-07,501077,12.257581230030516,6141992.03,14.477253456055655,7254218.7299999995,2.926342737742902,12.721466294934046,1.3014539681525994,1.7730468570698714,2014-06
2014-06-08,431557,13.234836603276044,5711586.38,15.757083606568772,6800079.7299999995,3.4029083296065177,12.723724482899515,1.458177760991016,1.759790711308124,2014-06
2014-06-09,437228,13.053441659729021,5707330.19,15.85564707658247,6932532.86,3.092200064954669,13.91810981150948,1.5939147767297612,1.6697809838345212,2014-06
2014-06-10,460905,12.751248326661678,5877114.11,15.476660157733155,7133270.05,2.887431054121782,13.941993324727077,1.579498747030299,1.660240179646565,2014-06
2014-06-11,474276,13.038745856842851,6183964.23,15.819355544029214,7502740.67,2.9036258212517607,14.693039917685061,1.6371926894888207,1.6714887533841054,2014-06
2014-06-12,495642,13.101650384753512,6493728.2,15.921527816448162,7891377.89,2.9911686459178197,14.564542821902368,1.6456134064506236,1.6683412624434573,2014-06
2014-06-13,493244,12.891675296607765,6358741.49,15.630513478116308,7709656.99,2.9523851886692998,14.29982101488648,1.5714763281459074,1.6908751044107988,2014-06
2014-06-14,484379,12.320428280334202,5967756.73,14.608032222701645,7075824.04,2.994276630489761,12.40494320218947,1.3442018749780649,1.761773322129985,2014-06
2014-06-15,411467,13.05142468290288,5370230.56,15.555902976423381,6400740.7299999995,3.407853533819237,12.347063515016595,1.4504292932361527,1.7518367208062857,2014-06
2014-06-16,420353,12.869378902969647,5409682.03,15.653314404797872,6579917.67,3.1084790878142896,13.424326419303142,1.5677407797731908,1.672741719459597,2014-06
2014-06-17,446368,12.824223017779053,5724322.78,15.543289886371783,6938027.22,2.905232073087676,14.076484910806032,1.5746607507706647,1.6732203025306474,2014-06
2014-06-18,469555,12.894276900469594,6054572.19,15.64637235254656,7346832.37,2.914273578175081,14.321047126179751,1.6011768802376718,1.6742809681506958,2014-06
2014-06-19,483927,13.130782101432654,6354339.99,15.929239306754944,7708588.99,2.9885955939635527,14.626983167571417,1.6273403013264398,1.678955710262085,2014-06
2014-06-20,482335,13.046683798604706,6292872.23,15.77947152912395,7610991.4,3.0155317155089305,14.315374307621605,1.555974540516446,1.7010977847346762,2014-06
2014-06-21,470207,12.41598640598715,5838083.72,14.682917863834438,6904010.76,2.9773641183563835,12.755369443670554,1.3324184880276133,1.7830444889165835,2014-06
2014-06-22,427418,13.070577607868643,5586600.14,15.588426294634292,6662773.99,3.379180240420385,12.469322653701997,1.4572587490466007,1.750176642069356,2014-06
2014-06-23,410455,12.89877467688297,5294366.56,15.672646258420531,6432916.02,3.1518694863017873,13.193475167801585,1.553406658464387,1.6728118794995797,2014-06
2014-06-24,439079,12.711225519781179,5581232.19,15.444321363581496,6781277.18,2.9418651313317192,13.792385804528722,1.5741331969873302,1.6731681542501464,2014-06
2014-06-25,465103,12.890907712915203,5995599.85,15.64953552223916,7278645.92,2.9190469637908163,14.329826834056112,1.6095677516593099,1.6790732375409319,2014-06
2014-06-26,483619,13.317880108101626,6440779.86,16.17236051519895,7821260.82,3.04965570004487,14.856818900828959,1.672991755907026,1.681493076161193,2014-06
2014-06-27,471002,13.300979337667357,6264787.87,16.066743899176647,7567468.51,3.0504132041902157,14.841899008213694,1.588768327947652,1.7064916921796511,2014-06
2014-06-28,468810,12.46669793733069,5844512.66,14.75962921012777,6919461.77,3.0077255604615942,12.745737043436218,1.3545369766003283,1.7765555342249526,2014-06
2014-06-29,399484,13.385716449219492,5347379.55,15.895770594066345,6350106.02,3.344472844970011,13.293754192908851,1.4793077069419551,1.7625061329114557,2014-06
2014-06-30,406752,12.683579945519629,5159071.51,15.33750417945087,6238560.5,3.0433585329635746,13.145334872354653,1.4832378451734718,1.6758565415781606,2014-06
2014-07-01,440944,12.176311481730107,5369071.49,14.750325710294279,6504067.62,2.826255919118981,12.887147158520508,1.4553626764396386,1.6773331760949237,2014-07
2014-07-02,436523,12.46750162076225,5442351.21,15.082488689026695,6583853.21,2.8116477482286153,13.774258668309956,1.494743736297973,1.6713964670819177,2014-07
2014-07-03,414461,12.761715095027036,5289233.2,15.422538284663695,6392040.64,2.989698331085434,13.593448599506347,1.4836918069492666,1.7032845068655433,2014-07
2014-07-04,307441,12.407100842112797,3814451.49,14.663738570977847,4508234.45,3.2518839387069387,10.979060968879667,1.2673694464954253,1.7867428222000319,2014-07
2014-07-05,306101,12.237935975380674,3746044.44,14.338004841539231,4388877.62,3.162831157036403,11.120897514219163,1.1602883362027565,1.8039143942685585,2014-07
2014-07-06,311175,13.288309279344421,4134989.64,15.770483714951393,4907380.27,3.5676680645938785,11.889806539728449,1.4142414397043466,1.7574933718968426,2014-07
2014-07-07,375735,12.573042543281833,4724132.14,15.264829467576883,5735530.7,3.1343627822800646,12.420793200881826,1.4818323020213715,1.684290790051499,2014-07
2014-07-08,432189,12.126595470962934,5240981.17,14.718491447028962,6361170.1,2.8269782895908966,12.720269565706978,1.4680930796480245,1.6724072107341927,2014-07
2014-07-09,445722,12.500739384638855,5571854.56,15.18849410619175,6769845.97,2.8844589228263358,13.328694193540667,1.543478513512907,1.6704851903204239,2014-07
2014-07-10,453135,12.667607887274212,5740136.5,15.39258251955819,6974917.88,2.910971410286118,13.755484715739605,1.5769288181226346,1.6720359274829797,2014-07
2014-07-11,455427,12.701692411736678,5784693.67,15.361694146372527,6996130.28,2.940090332808551,13.746718903358826,1.508115746321584,1.7005315890362231,2014-07
2014-07-12,444018,12.140464080285033,5390584.58,14.380070582724123,6385010.18,2.9483024562067306,12.174404003141014,1.3123223157619737,1.7803039516416002,2014-07
2014-07-13,407606,12.57732170282086,5126591.79,15.002307645127894,6115030.61,3.26002659430921,11.55631459464941,1.420226002561297,1.7454478098948494,2014-07
2014-07-14,413605,12.478958813360572,5161359.76,15.180071880175529,6278553.63,2.9931297493985807,12.92652409908004,1.5101534797693452,1.6727094691795312,2014-07
2014-07-15,433813,12.506065124834894,5425293.63,15.172721472155054,6582123.82,2.8280866871209485,13.762934951234747,1.5429246242044383,1.6699753119431644,2014-07
2014-07-16,446335,12.91068307437239,5762489.73,15.697994376421299,7006564.32,2.9668426630221694,13.91482451521839,1.6194755284707674,1.6723940537936752,2014-07
2014-07-17,453939,13.071111889482948,5933487.46,15.853459209277018,7196503.42,2.994321307488451,14.401148282037894,1.6243257133667741,1.6849951204897575,2014-07
2014-07-18,456966,12.836484377393504,5865836.92,15.522309427834895,7093167.65,3.0015953046834993,13.798135091013336,1.5251443433428307,1.699726019003602,2014-07
2014-07-19,442163,12.108083534805038,5353746.54,14.333748097421086,6337853.06,2.9762644771272133,11.901662358300747,1.300822253331916,1.776080314273243,2014-07
2014-07-20,395773,12.897042016509463,5104301.01,15.368483726782777,6082430.91,3.3277003484320558,12.180773111522681,1.4395469119924806,1.7608603921945156,2014-07
2014-07-21,396414,12.738389562427159,5049675.96,15.465780244895488,6130851.81,3.104207116802131,12.85275255162532,1.5227315634664769,1.6795420948806046,2014-07
2014-07-22,444341,12.548966176877668,5576020.18,15.213396805606505,6759935.95,2.8679857361800956,13.541651119298017,1.5265093250454045,1.6746642781107304,2014-07
2014-07-23,463621,12.632138017906868,5856524.46,15.332458516762614,7108449.75,2.8587635374583984,13.859971327154435,1.5628588868925264,1.683051457979686,2014-07
2014-07-24,458523,13.008970433326137,5964912.15,15.804527668186767,7246739.44,3.00550670304434,14.09190109692789,1.6211469435557213,1.6729324374131722,2014-07
2014-07-25,458048,12.970443905442224,5941085.89,15.678240271761911,7181386.6,3.044982272600252,13.925435180010247,1.5277138203856364,1.7068560500209584,2014-07
2014-07-26,445071,12.256976482403932,5455224.78,14.477899121713165,6443693.04,3.0000123800472283,12.364180658816235,1.2940545890430966,1.7828301551887227,2014-07
2014-07-27,401180,12.762413131262775,5120024.9,15.173944289346428,6087482.97,3.291398923176629,12.078096656529903,1.4023438855376638,1.7638142479684928,2014-07
2014-07-28,366260,12.725513050838202,4660846.41,15.456511549172719,5661101.92,3.1897720744826077,12.552355021023317,1.5131504395784414,1.644168077322121,2014-07
